2026-03-02 10:43:29.903 | INFO     | __main__:<module>:60 - Using seed = 42, device = cuda:7 and output dir = runs/cifar10/v8/
2026-03-02 10:43:29.904 | INFO     | __main__:<module>:64 - Saving the config json at path = runs/cifar10/v8/run_config.json
2026-03-02 10:43:31.021 | INFO     | __main__:<module>:73 - length of the dataset = 50000
2026-03-02 10:43:32.270 | INFO     | __main__:<module>:79 - Computing betas, alphas with timesteps = 1000
2026-03-02 10:43:32.655 | INFO     | __main__:<module>:89 - Using variance type = fixed_small for sampling
2026-03-02 10:43:33.024 | INFO     | __main__:<module>:111 - Initializing the model
2026-03-02 10:43:33.599 | INFO     | __main__:<module>:129 - Initializaing EMA with decay = 0.999
2026-03-02 10:43:33.614 | INFO     | __main__:<module>:135 - Initializing the Adam optimizer with learning rate = 5e-05
2026-03-02 10:43:34.347 | INFO     | __main__:<module>:155 - Running for epochs = 2000
2026-03-02 10:43:34.347 | INFO     | __main__:<module>:157 - Epoch = 1 / 2000
2026-03-02 10:46:52.116 | INFO     | __main__:<module>:220 - Training time taken = 197.77 seconds, Evaluation time taken = nan seconds, loss = 0.84794, fid = None
2026-03-02 10:46:52.116 | INFO     | __main__:<module>:157 - Epoch = 2 / 2000
2026-03-02 10:50:09.448 | INFO     | __main__:<module>:220 - Training time taken = 197.33 seconds, Evaluation time taken = nan seconds, loss = 0.30728, fid = None
2026-03-02 10:50:09.448 | INFO     | __main__:<module>:157 - Epoch = 3 / 2000
2026-03-02 10:53:26.761 | INFO     | __main__:<module>:220 - Training time taken = 197.31 seconds, Evaluation time taken = nan seconds, loss = 0.0762, fid = None
2026-03-02 10:53:26.762 | INFO     | __main__:<module>:157 - Epoch = 4 / 2000
2026-03-02 10:56:46.672 | INFO     | __main__:<module>:220 - Training time taken = 199.91 seconds, Evaluation time taken = nan seconds, loss = 0.06016, fid = None
2026-03-02 10:56:46.672 | INFO     | __main__:<module>:157 - Epoch = 5 / 2000
2026-03-02 11:00:06.473 | INFO     | __main__:<module>:220 - Training time taken = 199.8 seconds, Evaluation time taken = nan seconds, loss = 0.05573, fid = None
2026-03-02 11:00:06.474 | INFO     | __main__:<module>:157 - Epoch = 6 / 2000
2026-03-02 11:03:26.013 | INFO     | __main__:<module>:220 - Training time taken = 199.54 seconds, Evaluation time taken = nan seconds, loss = 0.05214, fid = None
2026-03-02 11:03:26.013 | INFO     | __main__:<module>:157 - Epoch = 7 / 2000
2026-03-02 11:06:44.355 | INFO     | __main__:<module>:220 - Training time taken = 198.34 seconds, Evaluation time taken = nan seconds, loss = 0.05096, fid = None
2026-03-02 11:06:44.356 | INFO     | __main__:<module>:157 - Epoch = 8 / 2000
2026-03-02 11:10:04.033 | INFO     | __main__:<module>:220 - Training time taken = 199.68 seconds, Evaluation time taken = nan seconds, loss = 0.04848, fid = None
2026-03-02 11:10:04.033 | INFO     | __main__:<module>:157 - Epoch = 9 / 2000
2026-03-02 11:13:23.322 | INFO     | __main__:<module>:220 - Training time taken = 199.29 seconds, Evaluation time taken = nan seconds, loss = 0.04695, fid = None
2026-03-02 11:13:23.323 | INFO     | __main__:<module>:157 - Epoch = 10 / 2000
2026-03-02 11:16:41.779 | INFO     | __main__:<module>:220 - Training time taken = 198.46 seconds, Evaluation time taken = nan seconds, loss = 0.04675, fid = None
2026-03-02 11:16:41.780 | INFO     | __main__:<module>:157 - Epoch = 11 / 2000
2026-03-02 11:19:59.728 | INFO     | __main__:<module>:220 - Training time taken = 197.95 seconds, Evaluation time taken = nan seconds, loss = 0.04485, fid = None
2026-03-02 11:19:59.728 | INFO     | __main__:<module>:157 - Epoch = 12 / 2000
2026-03-02 11:23:18.061 | INFO     | __main__:<module>:220 - Training time taken = 198.33 seconds, Evaluation time taken = nan seconds, loss = 0.04418, fid = None
2026-03-02 11:23:18.061 | INFO     | __main__:<module>:157 - Epoch = 13 / 2000
2026-03-02 11:26:36.559 | INFO     | __main__:<module>:220 - Training time taken = 198.5 seconds, Evaluation time taken = nan seconds, loss = 0.04376, fid = None
2026-03-02 11:26:36.560 | INFO     | __main__:<module>:157 - Epoch = 14 / 2000
2026-03-02 11:29:54.236 | INFO     | __main__:<module>:220 - Training time taken = 197.67 seconds, Evaluation time taken = nan seconds, loss = 0.04243, fid = None
2026-03-02 11:29:54.236 | INFO     | __main__:<module>:157 - Epoch = 15 / 2000
2026-03-02 11:33:12.402 | INFO     | __main__:<module>:220 - Training time taken = 198.16 seconds, Evaluation time taken = nan seconds, loss = 0.04185, fid = None
2026-03-02 11:33:12.402 | INFO     | __main__:<module>:157 - Epoch = 16 / 2000
2026-03-02 11:36:30.896 | INFO     | __main__:<module>:220 - Training time taken = 198.49 seconds, Evaluation time taken = nan seconds, loss = 0.04147, fid = None
2026-03-02 11:36:30.896 | INFO     | __main__:<module>:157 - Epoch = 17 / 2000
2026-03-02 11:39:48.526 | INFO     | __main__:<module>:220 - Training time taken = 197.63 seconds, Evaluation time taken = nan seconds, loss = 0.04124, fid = None
2026-03-02 11:39:48.526 | INFO     | __main__:<module>:157 - Epoch = 18 / 2000
2026-03-02 11:43:06.854 | INFO     | __main__:<module>:220 - Training time taken = 198.33 seconds, Evaluation time taken = nan seconds, loss = 0.04096, fid = None
2026-03-02 11:43:06.854 | INFO     | __main__:<module>:157 - Epoch = 19 / 2000
2026-03-02 11:46:24.873 | INFO     | __main__:<module>:220 - Training time taken = 198.02 seconds, Evaluation time taken = nan seconds, loss = 0.04039, fid = None
2026-03-02 11:46:24.874 | INFO     | __main__:<module>:157 - Epoch = 20 / 2000
2026-03-02 11:49:43.370 | INFO     | __main__:<module>:220 - Training time taken = 198.5 seconds, Evaluation time taken = nan seconds, loss = 0.03968, fid = None
2026-03-02 11:49:43.371 | INFO     | __main__:<module>:157 - Epoch = 21 / 2000
2026-03-02 11:53:01.590 | INFO     | __main__:<module>:220 - Training time taken = 198.22 seconds, Evaluation time taken = nan seconds, loss = 0.03926, fid = None
2026-03-02 11:53:01.591 | INFO     | __main__:<module>:157 - Epoch = 22 / 2000
2026-03-02 11:56:19.462 | INFO     | __main__:<module>:220 - Training time taken = 197.87 seconds, Evaluation time taken = nan seconds, loss = 0.03894, fid = None
2026-03-02 11:56:19.463 | INFO     | __main__:<module>:157 - Epoch = 23 / 2000
2026-03-02 11:59:37.457 | INFO     | __main__:<module>:220 - Training time taken = 197.99 seconds, Evaluation time taken = nan seconds, loss = 0.03825, fid = None
2026-03-02 11:59:37.458 | INFO     | __main__:<module>:157 - Epoch = 24 / 2000
2026-03-02 12:02:56.028 | INFO     | __main__:<module>:220 - Training time taken = 198.57 seconds, Evaluation time taken = nan seconds, loss = 0.03868, fid = None
2026-03-02 12:02:56.029 | INFO     | __main__:<module>:157 - Epoch = 25 / 2000
2026-03-02 12:06:14.142 | INFO     | __main__:<module>:220 - Training time taken = 198.11 seconds, Evaluation time taken = nan seconds, loss = 0.03796, fid = None
2026-03-02 12:06:14.142 | INFO     | __main__:<module>:157 - Epoch = 26 / 2000
2026-03-02 12:09:33.616 | INFO     | __main__:<module>:220 - Training time taken = 199.47 seconds, Evaluation time taken = nan seconds, loss = 0.03793, fid = None
2026-03-02 12:09:33.616 | INFO     | __main__:<module>:157 - Epoch = 27 / 2000
2026-03-02 12:12:52.733 | INFO     | __main__:<module>:220 - Training time taken = 199.12 seconds, Evaluation time taken = nan seconds, loss = 0.03768, fid = None
2026-03-02 12:12:52.733 | INFO     | __main__:<module>:157 - Epoch = 28 / 2000
2026-03-02 12:16:11.803 | INFO     | __main__:<module>:220 - Training time taken = 199.07 seconds, Evaluation time taken = nan seconds, loss = 0.0378, fid = None
2026-03-02 12:16:11.804 | INFO     | __main__:<module>:157 - Epoch = 29 / 2000
2026-03-02 12:19:30.210 | INFO     | __main__:<module>:220 - Training time taken = 198.41 seconds, Evaluation time taken = nan seconds, loss = 0.03712, fid = None
2026-03-02 12:19:30.211 | INFO     | __main__:<module>:157 - Epoch = 30 / 2000
2026-03-02 12:22:48.088 | INFO     | __main__:<module>:220 - Training time taken = 197.88 seconds, Evaluation time taken = nan seconds, loss = 0.03677, fid = None
2026-03-02 12:22:48.088 | INFO     | __main__:<module>:157 - Epoch = 31 / 2000
2026-03-02 12:26:06.220 | INFO     | __main__:<module>:220 - Training time taken = 198.13 seconds, Evaluation time taken = nan seconds, loss = 0.03718, fid = None
2026-03-02 12:26:06.220 | INFO     | __main__:<module>:157 - Epoch = 32 / 2000
2026-03-02 12:29:23.999 | INFO     | __main__:<module>:220 - Training time taken = 197.78 seconds, Evaluation time taken = nan seconds, loss = 0.03619, fid = None
2026-03-02 12:29:24.000 | INFO     | __main__:<module>:157 - Epoch = 33 / 2000
2026-03-02 12:32:41.294 | INFO     | __main__:<module>:220 - Training time taken = 197.29 seconds, Evaluation time taken = nan seconds, loss = 0.03696, fid = None
2026-03-02 12:32:41.295 | INFO     | __main__:<module>:157 - Epoch = 34 / 2000
2026-03-02 12:35:58.225 | INFO     | __main__:<module>:220 - Training time taken = 196.93 seconds, Evaluation time taken = nan seconds, loss = 0.03691, fid = None
2026-03-02 12:35:58.225 | INFO     | __main__:<module>:157 - Epoch = 35 / 2000
2026-03-02 12:39:15.355 | INFO     | __main__:<module>:220 - Training time taken = 197.13 seconds, Evaluation time taken = nan seconds, loss = 0.03668, fid = None
2026-03-02 12:39:15.356 | INFO     | __main__:<module>:157 - Epoch = 36 / 2000
2026-03-02 12:42:32.482 | INFO     | __main__:<module>:220 - Training time taken = 197.13 seconds, Evaluation time taken = nan seconds, loss = 0.03611, fid = None
2026-03-02 12:42:32.482 | INFO     | __main__:<module>:157 - Epoch = 37 / 2000
2026-03-02 12:45:49.357 | INFO     | __main__:<module>:220 - Training time taken = 196.87 seconds, Evaluation time taken = nan seconds, loss = 0.03558, fid = None
2026-03-02 12:45:49.357 | INFO     | __main__:<module>:157 - Epoch = 38 / 2000
2026-03-02 12:49:06.729 | INFO     | __main__:<module>:220 - Training time taken = 197.37 seconds, Evaluation time taken = nan seconds, loss = 0.03529, fid = None
2026-03-02 12:49:06.730 | INFO     | __main__:<module>:157 - Epoch = 39 / 2000
2026-03-02 12:52:23.661 | INFO     | __main__:<module>:220 - Training time taken = 196.93 seconds, Evaluation time taken = nan seconds, loss = 0.03547, fid = None
2026-03-02 12:52:23.661 | INFO     | __main__:<module>:157 - Epoch = 40 / 2000
2026-03-02 12:55:42.651 | INFO     | __main__:<module>:220 - Training time taken = 198.99 seconds, Evaluation time taken = nan seconds, loss = 0.03563, fid = None
2026-03-02 12:55:42.652 | INFO     | __main__:<module>:157 - Epoch = 41 / 2000
2026-03-02 12:58:59.875 | INFO     | __main__:<module>:220 - Training time taken = 197.22 seconds, Evaluation time taken = nan seconds, loss = 0.03555, fid = None
2026-03-02 12:58:59.875 | INFO     | __main__:<module>:157 - Epoch = 42 / 2000
2026-03-02 13:02:17.085 | INFO     | __main__:<module>:220 - Training time taken = 197.21 seconds, Evaluation time taken = nan seconds, loss = 0.03533, fid = None
2026-03-02 13:02:17.086 | INFO     | __main__:<module>:157 - Epoch = 43 / 2000
